No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
0.999644127,2.048062032,0.173716273,0.031707635,0.192992176,0.404775714,0.486772464,0.317482856,0.111453321,0.957141348,0.780636728,0.00927921
1.195839585,2.090100566,0.141906387,0.068480696,0.175388783,0.411105642,0.448749057,0.338919308,0.158996205,0.661957046,0.86303018,0.015648952
1.022040376,2.105805107,0.155779347,0.057432787,0.174139083,0.411115523,0.472257294,0.299525198,0.173290504,0.746642028,0.755570308,0.007019855
0.983727783,2.077775942,0.154444484,0.042043736,0.146539857,0.448308212,0.441348737,0.305807327,0.207324416,0.611645975,0.717799737,0.111056022
1.632632694,1.619554185,0.151403993,0.087969266,0.127509666,0.382413251,0.557999249,0.265270717,0.171608304,0.930651143,0.722616724,0.002707163
0.861998075,2.254956647,0.158575359,0.049774832,0.16245547,0.429607425,0.447626397,0.329604488,0.157342649,0.750030991,0.792458327,0.027980703
1.428309076,1.813396366,0.153021611,0.06353743,0.204179746,0.380714767,0.473316192,0.302279851,0.156666099,0.854935066,0.733769281,0.004150133
0.846546538,2.278015745,0.157127496,0.052731329,0.174781654,0.439192888,0.406790008,0.335514243,0.156999457,0.921214197,0.573872228,0.018175362
1.39039183,1.865863126,0.148518757,0.064318712,0.186189345,0.424943319,0.41278825,0.358655905,0.11657982,0.965916373,0.762567764,0.003887822
1.365945578,1.84790362,0.150925254,0.029655232,0.111716362,0.513254073,0.356942717,0.390965586,0.093903687,1.078611808,0.524109287,0.112275144
1.079379812,2.049261068,0.166127249,0.043480927,0.151648404,0.408499128,0.512040147,0.266045506,0.164986681,0.924154386,0.668362674,0.01718143
1.122822793,1.883956184,0.166982643,0.098997941,0.14836228,0.408265572,0.432888614,0.322504762,0.147170069,0.901024761,0.636775484,0.066795107
1.464414228,1.691137759,0.155028476,0.101311021,0.094911289,0.466500641,0.393016033,0.320785731,0.191149328,0.603593878,0.897068815,0.012995323
1.242183782,1.842794658,0.157963413,0.061490968,0.167859287,0.425536608,0.437968864,0.309055945,0.171528955,0.737008885,0.744400483,0.015966564
0.907322577,2.090960201,0.177465199,0.063021944,0.159743289,0.381500931,0.508796975,0.295422568,0.162432464,0.641246632,0.914850098,0.019915414
1.083945999,2.074971319,0.145297555,0.067450575,0.185325741,0.441911838,0.373101722,0.365499389,0.149484561,0.885273919,0.549980968,0.020344629
1.28704428,1.978548304,0.142189657,0.06938447,0.205659037,0.355585547,0.533250367,0.311188636,0.17092081,0.743956167,0.749171424,0.046720033
1.292004147,1.900920269,0.151934822,0.07217381,0.121811697,0.442073501,0.421675199,0.349510465,0.136754105,0.92937303,0.670761036,0.002115083
1.549970942,1.666088421,0.157832862,0.055633802,0.168701478,0.410634515,0.435264252,0.379732331,0.064357392,1.40370356,0.558050072,0.020601394
0.868582,2.346623892,0.143205036,0.070112892,0.223890567,0.37374074,0.440117821,0.392299035,0.094869999,0.94510481,0.803467434,0.010891176
0.922415701,2.208417113,0.155632993,0.062130453,0.169770482,0.416899265,0.434916538,0.352598295,0.129742233,0.760388378,0.860455373,0.014364218
1.198659806,1.857526077,0.172734967,0.048412199,0.143824682,0.420999775,0.441719572,0.345568143,0.141390338,0.787055511,0.780969446,0.047766685
0.957380326,2.068281678,0.179273731,0.045684942,0.166015725,0.404548455,0.460102084,0.302225909,0.153122939,0.915320367,0.607203,0.064533762
0.850572251,2.402484089,0.13889407,0.077054589,0.190652552,0.398354319,0.450301035,0.341541584,0.149737141,0.742573956,0.802504136,0.008514361
1.150699659,1.84588598,0.164683024,0.074810772,0.181930791,0.38502364,0.498259121,0.288986791,0.17113231,0.850163845,0.728614818,0.003132267
0.87676267,2.211819729,0.162620206,0.045462878,0.138304758,0.444569954,0.441069382,0.325414961,0.134838475,0.937494151,0.692307574,0.008997152
0.979151551,2.157363657,0.161722339,0.067401709,0.174914042,0.38642523,0.449344539,0.361467183,0.112270554,1.033446159,0.622750811,0.017974468
0.725764064,2.402468325,0.139160663,0.065239986,0.267340311,0.377284509,0.468567562,0.33444205,0.125159087,0.996386412,0.710116709,0.013848222
1.316689241,1.824248625,0.156383147,0.070292752,0.246791971,0.343669075,0.502491927,0.318535624,0.114406643,1.090157561,0.554307333,0.018555047
1.11699211,1.945599251,0.155624426,0.061427485,0.166322736,0.430129672,0.432279152,0.333957968,0.183930499,0.599528788,0.902151997,0.018259649
1.272094613,1.939950077,0.152320979,0.051054614,0.147242269,0.429767001,0.450304506,0.309596927,0.187700821,0.62197432,0.81481914,0.037501091
0.930611965,2.105669794,0.161075063,0.062434774,0.188727632,0.414128524,0.462773342,0.305560097,0.12872241,0.918126103,0.732594475,0.016997004
1.040559276,2.169556317,0.147616379,0.056891202,0.168234393,0.395386885,0.504526813,0.30405059,0.174728704,0.702795435,0.781166454,0.017155728
1.453068979,1.690199235,0.15354338,0.082853974,0.149596983,0.389216143,0.525722205,0.285214842,0.162813675,0.832539625,0.711135131,0.018632701
1.347585428,1.835672816,0.151821546,0.076798343,0.175516494,0.375132671,0.530337425,0.277933731,0.170676201,0.716621133,0.86165976,0.065024033
1.528034739,1.740242007,0.146220057,0.081937408,0.105900412,0.460185311,0.394583881,0.372935934,0.109909423,1.023172222,0.736864386,0.011794272
0.906462256,2.362717143,0.123472508,0.062468386,0.215793372,0.408640959,0.495119464,0.28582525,0.130083139,1.151631091,0.624284245,0.012242961
0.995681845,2.144841779,0.149471325,0.066375279,0.16784883,0.401087065,0.483767825,0.297577621,0.170054348,0.798850862,0.679906705,0.018328014
1.081921174,2.004236107,0.142239621,0.060711929,0.199046631,0.409894082,0.496127861,0.288078752,0.191957586,0.665072428,0.693689957,0.029406562
0.973755321,2.294509464,0.143620277,0.032707109,0.167390105,0.453631531,0.446168099,0.308376522,0.135842771,1.088199861,0.569099806,0.009052334
1.114502643,1.868592695,0.168278008,0.054614686,0.14276725,0.442370024,0.426540731,0.342620372,0.15434046,0.768902025,0.656747218,0.020088347
0.798532429,2.221830026,0.17503776,0.044238366,0.130316041,0.425365827,0.473119216,0.329938492,0.13016979,0.953718953,0.636647149,0.029911423
